date,granularidad,geocode,gcd_isla,gcd_gcomarca,gcd_comarca,poblacion,poblacion_edad_media,poblacion_hombres,poblacion_mujeres,poblacion_indice_feminidad,poblacion_nacional,poblacion_extranjera,poblacion_extranjera_pc,poblacion_00a14,poblacion_15a64,poblacion_65mas,poblacion_65a74,poblacion_75a84,poblacion_85mas,poblacion_00a14_pc,poblacion_15a64_pc,poblacion_65mas_pc,poblacion_indice_dependencia,poblacion_indice_dependencia_mayores,poblacion_indice_dependencia_menores,poblacion_indice_vejez,poblacion_indice_juventud,poblacion_indice_sobreenvejecimiento,poblacion_indice_ancianidad,superficie,poblacion_ds,poblacion_extranjera_ds,poblacion_00a02,poblacion_03a05,poblacion_06a11,poblacion_12a15,poblacion_16a17,poblacion_00a17,poblacion_nacida_canarias,poblacion_nacida_es_xcanarias,poblacion_nacida_extranjero,poblacion_nacida_canarias_pc,poblacion_nacida_es_xcanarias_pc,poblacion_nacida_extranjero_pc
2017-01-01,MUNICIPIO,35008,ES705,ES705A2,ES705A21,7570,42.5,3814,3756,98.48,7425,145,1.92,1034,5289,1247,661,460,126,13.66,69.87,16.47,43.13,23.58,19.55,120.6,82.92,10.1,36.89,1602.78,472.3,9.05,121,174,461,354,175,1285,7081,228,261,93.54,3.01,3.45
2017-01-01,MUNICIPIO,35009,ES705,ES705A2,ES705A22,24251,42.5,12167,12084,99.32,23873,378,1.56,3230,16936,4085,2101,1447,537,13.32,69.84,16.84,43.19,24.12,19.07,126.47,79.07,13.15,35.42,6254.51,387.74,6.04,499,557,1379,1085,553,4073,23132,435,684,95.39,1.79,2.82
2017-01-01,MUNICIPIO,35010,ES708,ES708A0,ES708A02,4858,45.5,2473,2385,96.44,4241,617,12.7,555,3282,1021,506,371,144,11.42,67.56,21.02,48.02,31.11,16.91,183.96,54.36,14.1,36.34,14565.3,33.35,4.24,90,83,243,191,79,686,3675,468,715,75.65,9.63,14.72
2017-01-01,MUNICIPIO,35011,ES705,ES705A3,ES705A32,30529,39.8,15398,15131,98.27,29468,1061,3.48,4646,22195,3688,2128,1183,377,15.22,72.7,12.08,37.55,16.62,20.93,79.38,125.98,10.22,32.08,3908.81,781.03,27.14,790,817,2030,1325,656,5618,27339,1165,2025,89.55,3.82,6.63
2017-01-01,MUNICIPIO,35012,ES705,ES705A3,ES705A31,19783,41.7,10216,9567,93.65,12969,6814,34.44,2797,13827,3159,1859,1059,241,14.14,69.89,15.97,43.08,22.85,20.23,112.94,88.54,7.63,33.52,17142,115.41,39.75,480,517,1242,775,409,3423,10932,1252,7599,55.26,6.33,38.41
2017-01-01,MUNICIPIO,35013,ES705,ES705A2,ES705A22,7792,44.8,3954,3838,97.07,7697,95,1.22,946,5292,1554,758,575,221,12.14,67.92,19.94,47.24,29.37,17.88,164.27,60.88,14.22,37,3220.46,241.95,2.95,163,152,403,294,144,1156,7385,175,232,94.78,2.25,2.98
2017-01-01,MUNICIPIO,35014,ES704,ES704A0,ES704A02,25349,38.6,13251,12098,91.3,14606,10743,42.38,3800,19134,2415,1686,569,160,14.99,75.48,9.53,32.48,12.62,19.86,63.55,157.35,6.63,23.56,35533.4,71.34,30.23,647,756,1654,1016,444,4517,9074,4509,11766,35.8,17.79,46.42
2017-01-01,MUNICIPIO,35015,ES704,ES704A0,ES704A03,19823,36.9,10302,9521,92.42,12885,6938,35,3190,15139,1494,962,446,86,16.09,76.37,7.54,30.94,9.87,21.07,46.83,213.52,5.76,29.85,38493.8,51.5,18.02,603,623,1367,773,350,3716,7890,3898,8035,39.8,19.66,40.53
2017-01-01,MUNICIPIO,35016,ES705,ES705A1,ES705A10,377650,43.1,182881,194769,106.5,353421,24229,6.42,47901,263537,66212,36059,21877,8276,12.68,69.78,17.53,43.3,25.12,18.18,138.23,72.34,12.5,33.04,10331.6,3655.29,234.51,6850,8780,20775,15424,7739,59568,298256,34881,44513,78.98,9.24,11.79
2017-01-01,MUNICIPIO,35017,ES704,ES704A0,ES704A02,38711,37.2,19650,19061,97,33155,5556,14.35,6813,28546,3352,2103,873,376,17.6,73.74,8.66,35.61,11.74,23.87,49.2,203.25,11.22,26.04,29077.1,133.13,19.11,1155,1256,2952,1833,863,8059,22797,7270,8644,58.89,18.78,22.33
2017-01-01,MUNICIPIO,35018,ES708,ES708A0,ES708A01,18249,38.6,9187,9062,98.64,15840,2409,13.2,2987,13454,1808,1119,527,162,16.37,73.72,9.91,35.64,13.44,22.2,60.53,165.21,8.96,29.15,4076.11,447.71,59.1,534,540,1249,897,395,3615,11148,3733,3368,61.09,20.46,18.46
2017-01-01,MUNICIPIO,35019,ES705,ES705A3,ES705A31,53542,41.8,27845,25697,92.29,38981,14561,27.2,6675,39471,7396,4833,2029,534,12.47,73.72,13.81,35.65,18.74,16.91,110.8,90.25,7.22,27.43,33241.9,161.07,43.8,1097,1227,2880,1997,994,8195,30924,5214,17404,57.76,9.74,32.51
2017-01-01,MUNICIPIO,35020,ES705,ES705A2,ES705A23,7613,43.8,3894,3719,95.51,6951,662,8.7,859,5365,1389,639,535,215,11.28,70.47,18.25,41.9,25.89,16.01,161.7,61.84,15.48,38.52,12370.8,61.54,5.35,133,137,347,325,170,1112,6796,121,696,89.27,1.59,9.14
2017-01-01,MUNICIPIO,35021,ES705,ES705A1,ES705A10,18295,43.5,9102,9193,101,17584,711,3.89,2276,12900,3119,1746,986,387,12.44,70.51,17.05,41.82,24.18,17.64,137.04,72.97,12.41,31.61,2383.19,767.67,29.83,306,361,1056,733,435,2891,15784,1305,1206,86.27,7.13,6.59
2017-01-01,MUNICIPIO,35022,ES705,ES705A3,ES705A32,70396,38.1,35183,35213,100.09,62021,8375,11.9,11662,52017,6717,4003,2041,673,16.57,73.89,9.54,35.33,12.91,22.42,57.6,173.62,10.02,30.39,6252.83,1125.83,133.94,1904,2070,4999,3558,1698,14229,51032,4281,15083,72.49,6.08,21.43
2017-01-01,MUNICIPIO,35023,ES705,ES705A2,ES705A22,13924,43.8,6918,7006,101.27,13715,209,1.5,1707,9656,2561,1247,943,371,12.26,69.35,18.39,44.2,26.52,17.68,150.03,66.65,14.49,36.82,4261.82,326.71,4.9,242,284,755,578,300,2159,13222,301,401,94.96,2.16,2.88
2017-01-01,MUNICIPIO,35024,ES708,ES708A0,ES708A02,21896,39.9,11086,10810,97.51,17483,4413,20.15,3528,15759,2609,1535,830,244,16.11,71.97,11.92,38.94,16.56,22.39,73.95,135.22,9.35,31.81,22400.6,97.75,19.7,571,672,1499,1012,456,4210,13226,3627,5043,60.4,16.56,23.03
2017-01-01,MUNICIPIO,35025,ES705,ES705A2,ES705A23,1950,51.7,1046,904,86.42,1919,31,1.59,106,1280,564,290,207,67,5.44,65.64,28.92,52.34,44.06,8.28,532.08,18.79,11.88,36.7,10386.3,18.77,0.3,14,14,53,33,23,137,1845,41,64,94.62,2.1,3.28
2017-01-01,MUNICIPIO,35026,ES705,ES705A1,ES705A10,102005,40.5,50320,51685,102.71,99197,2808,2.75,15027,73474,13504,7827,4371,1306,14.73,72.03,13.24,38.83,18.38,20.45,89.86,111.28,9.67,32.37,10033.1,1016.68,27.99,2291,2694,6361,4867,2308,18521,90995,5319,5691,89.21,5.21,5.58
2017-01-01,MUNICIPIO,35027,ES705,ES705A2,ES705A21,12424,43.5,6393,6031,94.34,12264,160,1.29,1604,8659,2161,1082,789,290,12.91,69.7,17.39,43.48,24.96,18.52,134.73,74.22,13.42,36.51,2580.73,481.41,6.2,217,252,737,533,270,2009,11707,312,405,94.23,2.51,3.26
2017-01-01,MUNICIPIO,35028,ES708,ES708A0,ES708A01,19964,41.1,10219,9745,95.36,12146,7818,39.16,2757,14505,2702,1750,738,214,13.81,72.66,13.53,37.64,18.63,19.01,98.01,102.04,7.92,27.31,6432.05,310.38,121.55,503,564,1162,693,372,3294,8785,2651,8528,44,13.28,42.72
2017-01-01,MUNICIPIO,35029,ES708,ES708A0,ES708A03,6028,39.4,3123,2905,93.02,5324,704,11.68,987,4322,719,399,228,92,16.37,71.7,11.93,39.47,16.64,22.84,72.85,137.27,12.8,31.71,13577.9,44.4,5.18,174,170,428,302,118,1192,4648,544,836,77.11,9.02,13.87
2017-01-01,MUNICIPIO,35030,ES704,ES704A0,ES704A03,14301,38.1,7313,6988,95.56,12057,2244,15.69,2417,10403,1481,865,435,181,16.9,72.74,10.36,37.47,14.24,23.23,61.27,163.2,12.22,29.37,27629.8,51.76,8.12,409,433,1080,672,349,2943,9298,1945,3058,65.02,13.6,21.38
2017-01-01,MUNICIPIO,35031,ES705,ES705A2,ES705A21,9191,40.5,4631,4560,98.47,8855,336,3.66,1364,6650,1177,625,417,135,14.84,72.35,12.81,38.21,17.7,20.51,86.29,115.89,11.47,35.43,3880.13,236.87,8.66,169,240,614,481,196,1700,8313,268,610,90.45,2.92,6.64
2017-01-01,MUNICIPIO,35032,ES705,ES705A2,ES705A21,3810,47.5,1993,1817,91.17,3767,43,1.13,341,2552,917,483,306,128,8.95,66.98,24.07,49.29,35.93,13.36,268.91,37.19,13.96,33.37,2212.89,172.17,1.94,53,78,143,98,57,429,3622,73,115,95.07,1.92,3.02
2017-01-01,MUNICIPIO,35033,ES705,ES705A2,ES705A21,7562,44,3894,3668,94.2,7398,164,2.17,881,5352,1329,724,429,176,11.65,70.77,17.57,41.29,24.83,16.46,150.85,66.29,13.24,32.28,3821.39,197.89,4.29,129,155,380,281,151,1096,7092,201,269,93.78,2.66,3.56
2017-01-01,MUNICIPIO,35034,ES708,ES708A0,ES708A03,16257,37.6,8438,7819,92.66,10125,6132,37.72,2581,12174,1502,1037,385,80,15.88,74.88,9.24,33.54,12.34,21.2,58.19,171.84,5.33,25.63,21209.4,76.65,28.91,514,496,1075,631,277,2993,5121,3839,7297,31.5,23.61,44.89
2017-01-01,MUNICIPIO,38001,ES709,ES709A3,ES709A32,46833,38.4,23612,23221,98.34,25791,21042,44.93,6960,35274,4599,3095,1212,292,14.86,75.32,9.82,32.77,13.04,19.73,66.08,151.34,6.35,26.35,10595.2,442.02,198.6,1236,1386,2972,1847,950,8391,16737,5809,24287,35.74,12.4,51.86
2017-01-01,MUNICIPIO,38002,ES706,ES706A0,ES706A01,1066,50.7,538,528,98.14,1029,37,3.47,85,646,335,150,135,50,7.97,60.6,31.43,65.02,51.86,13.16,394.12,25.37,14.93,40.3,2500.41,42.63,1.48,12,20,31,28,10,101,964,24,78,90.43,2.25,7.32
2017-01-01,MUNICIPIO,38003,ES706,ES706A0,ES706A02,1983,44.8,1060,923,87.08,1711,272,13.72,237,1357,389,194,138,57,11.95,68.43,19.62,46.13,28.67,17.46,164.14,60.93,14.65,35.48,4960.68,39.97,5.48,37,37,103,71,48,296,1504,111,368,75.84,5.6,18.56
2017-01-01,MUNICIPIO,38004,ES709,ES709A3,ES709A33,5531,43.2,2721,2810,103.27,5366,165,2.98,761,3770,1000,498,338,164,13.76,68.16,18.08,46.71,26.53,20.19,131.41,76.1,16.4,33.8,3436.18,160.96,4.8,105,153,321,247,115,941,4865,202,464,87.96,3.65,8.39
2017-01-01,MUNICIPIO,38005,ES709,ES709A3,ES709A31,7594,43.6,3960,3634,91.77,6523,1071,14.1,948,5254,1392,787,468,137,12.48,69.19,18.33,44.54,26.49,18.04,146.84,68.1,9.84,33.62,17893.4,42.44,5.99,177,181,373,283,142,1156,5935,317,1342,78.15,4.17,17.67
2017-01-01,MUNICIPIO,38006,ES709,ES709A3,ES709A32,78930,39.2,40358,38572,95.57,49900,29030,36.78,11501,58704,8725,5605,2459,661,14.57,74.37,11.05,34.45,14.86,19.59,75.86,131.82,7.58,28.18,8159.85,967.3,355.77,2032,2171,5005,3086,1567,13861,32963,9318,36649,41.76,11.81,46.43
2017-01-01,MUNICIPIO,38007,ES707,ES707A0,ES707A02,1859,49.4,948,911,96.1,1791,68,3.66,193,1112,554,238,205,111,10.38,59.82,29.8,67.18,49.82,17.36,287.05,34.84,20.04,37,4349.52,42.74,1.56,26,39,80,60,28,233,1566,25,268,84.24,1.34,14.42
2017-01-01,MUNICIPIO,38008,ES707,ES707A0,ES707A01,7061,43,3466,3595,103.72,6709,352,4.99,992,4829,1240,577,473,190,14.05,68.39,17.56,46.22,25.68,20.54,125,80,15.32,38.15,3089.34,228.56,11.39,148,183,430,311,143,1215,5833,339,889,82.61,4.8,12.59
2017-01-01,MUNICIPIO,38009,ES707,ES707A0,ES707A01,5434,42,2733,2701,98.83,5014,420,7.73,764,3817,853,453,298,102,14.06,70.24,15.7,42.36,22.35,20.02,111.65,89.57,11.96,34.94,1415.88,383.79,29.66,133,175,313,191,96,908,4112,472,850,75.67,8.69,15.64
2017-01-01,MUNICIPIO,38010,ES709,ES709A2,ES709A22,4797,46.2,2416,2381,98.55,4597,200,4.17,497,3209,1091,549,380,162,10.36,66.9,22.74,49.49,34,15.49,219.52,45.55,14.85,34.83,6636.41,72.28,3.01,104,108,188,160,84,644,4189,141,467,87.33,2.94,9.74
2017-01-01,MUNICIPIO,38011,ES709,ES709A3,ES709A33,27149,41.1,13202,13947,105.64,25446,1703,6.27,4116,19037,3996,2215,1369,412,15.16,70.12,14.72,42.61,20.99,21.62,97.08,103,10.31,34.26,4948.05,548.68,34.42,710,786,1767,1137,542,4942,20206,3028,3915,74.43,11.15,14.42
2017-01-01,MUNICIPIO,38012,ES709,ES709A3,ES709A31,2743,47.4,1433,1310,91.42,2651,92,3.35,282,1813,648,304,249,95,10.28,66.1,23.62,51.3,35.74,15.55,229.79,43.52,14.66,38.43,4524.91,60.62,2.03,44,47,123,91,43,348,2390,99,254,87.13,3.61,9.26
2017-01-01,MUNICIPIO,38013,ES703,ES703A0,ES703A00,3983,44.8,2011,1972,98.06,3523,460,11.55,487,2601,895,451,298,146,12.23,65.3,22.47,53.13,34.41,18.72,183.78,54.41,16.31,33.3,8150.9,48.87,5.64,80,81,208,158,77,604,2675,216,1092,67.16,5.42,27.42
2017-01-01,MUNICIPIO,38014,ES707,ES707A0,ES707A04,1695,46.3,867,828,95.5,1564,131,7.73,194,1095,406,187,145,74,11.45,64.6,23.95,54.79,37.08,17.72,209.28,47.78,18.23,35.71,5590.02,30.32,2.34,36,31,77,60,24,228,1377,64,254,81.24,3.78,14.99
2017-01-01,MUNICIPIO,38015,ES709,ES709A2,ES709A22,4827,47,2419,2408,99.55,4643,184,3.81,512,3166,1149,567,390,192,10.61,65.59,23.8,52.46,36.29,16.17,224.41,44.56,16.71,33.94,2743.2,175.96,6.71,85,109,207,156,81,638,4222,126,479,87.47,2.61,9.92
2017-01-01,MUNICIPIO,38016,ES707,ES707A0,ES707A03,1584,51.2,832,752,90.38,1298,286,18.06,128,963,493,229,152,112,8.08,60.8,31.12,64.49,51.19,13.29,385.16,25.96,22.72,30.83,10258.4,15.44,2.79,23,28,48,36,13,148,1121,88,375,70.77,5.56,23.67
2017-01-01,MUNICIPIO,38017,ES709,ES709A3,ES709A31,46816,38.1,23429,23387,99.82,36700,10116,21.61,7737,34380,4699,2871,1373,455,16.53,73.44,10.04,36.17,13.67,22.5,60.73,164.65,9.68,29.22,16250.4,288.09,62.25,1231,1450,3405,2210,1013,9309,25712,5492,15612,54.92,11.73,33.35
2017-01-01,MUNICIPIO,38018,ES709,ES709A2,ES709A23,5426,43.9,2654,2772,104.45,5265,161,2.97,736,3596,1094,570,376,148,13.56,66.27,20.16,50.89,30.42,20.47,148.64,67.28,13.53,34.37,2380.47,227.94,6.76,127,135,319,205,90,876,4883,93,450,89.99,1.71,8.29
2017-01-01,MUNICIPIO,38019,ES709,ES709A3,ES709A32,20537,40.7,10245,10292,100.46,16380,4157,20.24,2956,14522,3059,1785,992,282,14.39,70.71,14.9,41.42,21.06,20.36,103.48,96.63,9.22,32.43,14410.2,142.52,28.85,546,554,1239,837,468,3644,13887,1131,5519,67.62,5.51,26.87
2017-01-01,MUNICIPIO,38020,ES709,ES709A3,ES709A33,19273,42.4,9537,9736,102.09,18495,778,4.04,2726,13268,3279,1680,1153,446,14.14,68.84,17.01,45.26,24.71,20.55,120.29,83.14,13.6,35.16,10288.8,187.32,7.56,477,534,1137,769,379,3296,16299,1006,1968,84.57,5.22,10.21
2017-01-01,MUNICIPIO,38021,ES706,ES706A0,ES706A01,1808,49,931,877,94.2,1699,109,6.03,147,1195,466,215,158,93,8.13,66.1,25.77,51.3,39,12.3,317.01,31.55,19.96,33.91,3915.87,46.17,2.78,30,22,59,46,40,197,1562,68,178,86.39,3.76,9.85
2017-01-01,MUNICIPIO,38022,ES709,ES709A2,ES709A23,22558,44.2,11115,11443,102.95,21409,1149,5.09,2722,15337,4499,2427,1489,583,12.07,67.99,19.94,47.08,29.33,17.75,165.28,60.5,12.96,33.1,9585.8,235.33,11.99,459,444,1175,863,444,3385,19389,474,2695,85.95,2.1,11.95
2017-01-01,MUNICIPIO,38023,ES709,ES709A1,ES709A10,153655,42,74542,79113,106.13,146016,7639,4.97,19958,109859,23838,12979,7966,2893,12.99,71.5,15.51,39.87,21.7,18.17,119.44,83.72,12.14,33.42,10245.2,1499.78,74.56,3427,3612,8475,5967,3224,24705,125623,9154,18878,81.76,5.96,12.29
2017-01-01,MUNICIPIO,38024,ES707,ES707A0,ES707A04,20107,43,9723,10384,106.8,18193,1914,9.52,2726,13729,3652,1848,1251,553,13.56,68.28,18.16,46.46,26.6,19.86,133.97,74.64,15.14,34.26,3560.43,564.74,53.76,451,458,1189,833,414,3345,15273,895,3939,75.96,4.45,19.59
2017-01-01,MUNICIPIO,38025,ES709,ES709A2,ES709A21,8854,40.9,4449,4405,99.01,8459,395,4.46,1348,6230,1276,678,471,127,15.22,70.36,14.41,42.12,20.48,21.64,94.66,105.64,9.95,36.91,1405.07,630.15,28.11,269,257,572,333,168,1599,7860,290,704,88.77,3.28,7.95
2017-01-01,MUNICIPIO,38026,ES709,ES709A2,ES709A24,41500,41.7,20356,21144,103.87,40167,1333,3.21,5968,28801,6731,3783,2215,733,14.38,69.4,16.22,44.09,23.37,20.72,112.78,88.66,10.89,32.91,20688.7,200.59,6.44,989,1085,2578,1800,993,7445,36588,1564,3348,88.16,3.77,8.07
2017-01-01,MUNICIPIO,38027,ES707,ES707A0,ES707A04,7464,44.2,3728,3736,100.21,6552,912,12.22,948,5026,1490,775,498,217,12.7,67.34,19.96,48.51,29.65,18.86,157.17,63.62,14.56,33.42,13594,54.91,6.71,150,169,395,329,135,1178,5860,222,1382,78.51,2.97,18.52
2017-01-01,MUNICIPIO,38028,ES709,ES709A2,ES709A24,30036,46.3,14670,15366,104.74,25468,4568,15.21,3247,19757,7032,3914,2374,744,10.81,65.78,23.41,52.03,35.59,16.43,216.57,46.17,10.58,33.76,882.59,3403.17,517.57,573,613,1376,929,440,3931,20008,3281,6747,66.61,10.92,22.46
2017-01-01,MUNICIPIO,38029,ES707,ES707A0,ES707A03,2009,45.2,1018,991,97.35,1565,444,22.1,229,1349,431,223,138,70,11.4,67.15,21.45,48.93,31.95,16.98,188.21,53.13,16.24,32.02,3080.58,65.21,14.41,43,45,89,65,38,280,1322,89,598,65.8,4.43,29.77
2017-01-01,MUNICIPIO,38030,ES707,ES707A0,ES707A02,2429,46.6,1209,1220,100.91,2258,171,7.04,289,1547,593,295,206,92,11.9,63.69,24.41,57.01,38.33,18.68,205.19,48.74,15.51,34.74,3505.04,69.3,4.88,43,41,138,89,46,357,1956,64,409,80.53,2.63,16.84
2017-01-01,MUNICIPIO,38031,ES709,ES709A2,ES709A24,36218,42,17835,18383,103.07,34751,1467,4.05,5163,25203,5852,3215,1961,676,14.26,69.59,16.16,43.71,23.22,20.49,113.34,88.23,11.55,33.51,5646.81,641.39,25.98,739,923,2284,1605,802,6353,31517,1183,3518,87.02,3.27,9.71
2017-01-01,MUNICIPIO,38032,ES709,ES709A1,ES709A10,17312,40.9,8764,8548,97.54,16355,957,5.53,2617,12527,2168,1280,683,205,15.12,72.36,12.52,38.2,17.31,20.89,82.84,120.71,9.46,31.5,3931.15,440.38,24.34,433,432,1165,791,354,3175,13086,2058,2168,75.59,11.89,12.52
2017-01-01,MUNICIPIO,38033,ES707,ES707A0,ES707A02,4135,49.4,2069,2066,99.86,4020,115,2.78,360,2597,1178,555,414,209,8.71,62.81,28.49,59.22,45.36,13.86,327.22,30.56,17.74,35.14,4287.29,96.45,2.68,57,78,159,104,66,464,3613,126,396,87.38,3.05,9.58
2017-01-01,MUNICIPIO,38034,ES709,ES709A2,ES709A23,4828,43.6,2400,2428,101.17,4728,100,2.07,625,3261,942,515,299,128,12.95,67.54,19.51,48.05,28.89,19.17,150.72,66.35,13.59,31.74,2060.52,234.31,4.85,111,120,267,172,101,771,4389,87,352,90.91,1.8,7.29
2017-01-01,MUNICIPIO,38035,ES709,ES709A3,ES709A31,18887,38,9510,9377,98.6,12717,6170,32.67,3388,13513,1986,1291,536,159,17.94,71.55,10.52,39.77,14.7,25.07,58.62,170.59,8.01,26.99,4203.66,449.3,146.78,598,645,1424,909,399,3975,9758,1669,7460,51.67,8.84,39.5
2017-01-01,MUNICIPIO,38036,ES706,ES706A0,ES706A02,8760,42.7,4393,4367,99.41,7959,801,9.14,1166,6100,1494,798,500,196,13.31,69.63,17.05,43.61,24.49,19.11,128.13,78.05,13.12,33.47,11313.4,77.43,7.08,198,195,491,368,192,1444,6856,537,1367,78.26,6.13,15.61
2017-01-01,MUNICIPIO,38037,ES707,ES707A0,ES707A01,15581,45.2,7560,8021,106.1,14917,664,4.26,1736,10575,3270,1676,1082,512,11.14,67.87,20.99,47.34,30.92,16.42,188.36,53.09,15.66,33.09,4341.21,358.91,15.3,264,305,756,554,319,2198,12490,1012,2079,80.16,6.5,13.34
2017-01-01,MUNICIPIO,38038,ES709,ES709A1,ES709A10,203692,43.5,97298,106394,109.35,193621,10071,4.94,26518,139684,37490,19644,12649,5197,13.02,68.58,18.41,45.82,26.84,18.98,141.38,70.73,13.86,33.74,15044,1353.98,66.94,4321,4791,11620,7719,3912,32363,155625,20083,27984,76.4,9.86,13.74
